날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
1938.12.20,108,-4.6,-9.7,1
1938.12.21,108,0.1,-5.8,3.1
1938.12.22,108,0.3,-4.6,5.5
1938.12.23,108,-0.4,-2.5,1.4
1938.12.24,108,-5.4,-7.2,-1.9
1938.12.25,108,-6.6,-10.2,-2.7
1938.12.26,108,-7.3,-11.1,-3.6
1938.12.27,108,-9.5,-12.2,-6.5
1938.12.28,108,-11.3,-13.8,-8
1938.12.29,108,-10.3,-15.7,-4.6
1938.12.30,108,-7.4,-14.5,-3.7
1938.12.31,108,0.2,-5.2,4
1939.1.1,108,-0.7,-3.5,2
1939.1.2,108,-7.3,-9.8,-2.9
1939.1.3,108,-5.1,-11.6,-1.6
1939.1.4,108,-5.2,-11.6,-0.9
1939.1.5,108,-14.3,-16.6,-10.9
1939.1.6,108,-12.5,-19.6,-7.7
1939.1.7,108,-7.9,-11.4,-2.3
1939.1.8,108,-11.8,-16.3,-7.8
1939.1.9,108,-6.7,-11.6,-3
1939.1.10,108,-2.6,-5.9,0.2
1939.1.11,108,-5.6,-9.2,-0.9
1939.1.12,108,-8.4,-12.8,-3.2
1939.1.13,108,-5,-12,0
1939.1.14,108,-1.8,-4.7,2
1939.1.15,108,-1.5,-6.5,3.3
1939.1.16,108,-2.4,-7.7,3.2
1939.1.17,108,0.3,-5.5,3.7
1939.1.18,108,-1.2,-6.4,2.5
1939.1.19,108,-9.2,-11.9,-5.4
1939.1.20,108,-9.4,-15.9,-4.1
1939.1.21,108,-5.5,-8.8,-1.7
1939.1.22,108,-7.4,-13.3,-1.4
1939.1.23,108,-5.8,-10.1,-1.5
1939.1.24,108,-4.7,-12.8,0.9
1939.1.25,108,-1,-3.9,0.9
1939.1.26,108,-4.1,-7.1,0.8
1939.1.27,108,-5.9,-11.1,-0.3
1939.1.28,108,-5.1,-12.1,1
1939.1.29,108,-3.4,-9.6,1.9
1939.1.30,108,0,-5.5,5.4
1939.1.31,108,0.2,-4.3,2.9
1939.2.1,108,-7,-9.8,2.2
1939.2.2,108,-7.6,-13.7,-2.3
1939.2.3,108,-5.3,-10.7,0.1
1939.2.4,108,-4.1,-8.6,1.7
1939.2.5,108,-10,-13.4,-4.1
1939.2.6,108,-11.7,-16,-6.9
1939.2.7,108,-10.7,-13.4,-7.2
1939.2.8,108,-9.6,-15.3,-4
1939.2.9,108,-3.1,-9.2,2.7
1939.2.10,108,-3.8,-10.4,3.6
1939.2.11,108,-2.5,-9.2,3.2
1939.2.12,108,-1.5,-5.2,3.9
1939.2.13,108,-1,-6,4.9
1939.2.14,108,-0.4,-5.7,5.3
1939.2.15,108,-2,-6,3.3
1939.2.16,108,-1.6,-8.2,3.9
1939.2.17,108,0.2,-2.1,2.6
1939.2.18,108,0.9,-1.2,3.8
1939.2.19,108,2,-0.6,5.1
1939.2.20,108,2.4,-0.7,8.3
1939.2.21,108,0.8,-3.7,6.3
1939.2.22,108,0.7,-5,6.5
1939.2.23,108,2.8,-2.7,8.2
1939.2.24,108,3.8,-2.4,9.1
1939.2.25,108,2.9,-0.5,8
1939.2.26,108,0.9,-4.5,6.6
1939.2.27,108,3.3,-3.6,10.1
1939.2.28,108,4.4,-1.1,9.9
1939.3.1,108,4.4,-0.2,10.4
1939.3.2,108,4.6,-2.4,11.4
1939.3.3,108,4.9,2.3,9.4
1939.3.4,108,5,-0.5,11.5
1939.3.5,108,3.9,-1,8.2
1939.3.6,108,3.6,0.8,6.7
1939.3.7,108,3.6,0.5,8.6
1939.3.8,108,5,0.1,11.7
1939.3.9,108,8.6,-0.7,17.9
1939.3.10,108,9.7,4.7,13.1
1939.3.11,108,6.2,4.3,10.2
1939.3.12,108,2.5,-0.7,6.1
1939.3.13,108,-0.8,-3.9,3.4
1939.3.14,108,0.6,-4.8,5.3
1939.3.15,108,1.2,-3.7,6.1
1939.3.16,108,2.3,-3.5,7.6
1939.3.17,108,0.2,-2.4,2.9
1939.3.18,108,-0.1,-4.4,5
1939.3.19,108,-0.5,-4.6,4.3
1939.3.20,108,3.4,-5.2,7.4
1939.3.21,108,5.8,2.5,10.6
1939.3.22,108,5.6,3.2,8.8
1939.3.23,108,4.4,-1.2,9.5
1939.3.24,108,3.6,2.4,7.2
1939.3.25,108,2.6,-1.6,7.6
1939.3.26,108,3.1,-2.4,6.9
1939.3.27,108,6.5,0.5,12.8
1939.3.28,108,6.4,2.9,12
1939.3.29,108,5.9,1.5,11.8
1939.3.30,108,4.6,-0.3,10.6
1939.3.31,108,9.4,2.4,17
1939.4.1,108,9.3,1.6,15.4
1939.4.2,108,6.9,3.5,12.3
1939.4.3,108,4.1,0.4,10.6
1939.4.4,108,2.7,-2.7,7.9
1939.4.5,108,4.4,-2.5,11.1
1939.4.6,108,7.1,3.8,12.5
1939.4.7,108,7.2,0,14.5
1939.4.8,108,7,0.4,14.2
1939.4.9,108,10.6,0.6,21.4
1939.4.10,108,13.7,4.6,24.1
1939.4.11,108,13.5,6.3,20.1
1939.4.12,108,9.3,6.1,14.8
1939.4.13,108,9.7,6,15.8
1939.4.14,108,16.3,6.8,24.9
1939.4.15,108,18.3,12.3,25.2
1939.4.16,108,15.8,10.6,24.3
1939.4.17,108,15.5,7.6,23.9
1939.4.18,108,17.5,9.6,24.6
1939.4.19,108,18.7,12.2,25.7
1939.4.20,108,17.7,13.8,22.6
1939.4.21,108,13.1,10.6,18.9
1939.4.22,108,10,7.4,14.7
1939.4.23,108,11,5.4,21.5
1939.4.24,108,10.4,5.3,17
1939.4.25,108,11.4,5,19.8
1939.4.26,108,12.4,8.1,18.7
1939.4.27,108,10.5,7,16.5
1939.4.28,108,12.9,6.4,19.9
1939.4.29,108,16,10.5,23.4
1939.4.30,108,15.8,11.1,23
1939.5.1,108,12.1,10.5,16
1939.5.2,108,10.8,5.6,17.3
1939.5.3,108,13.3,5.1,22.2
1939.5.4,108,15.6,8.2,24.8
1939.5.5,108,13.8,12,18
1939.5.6,108,13.9,11.1,15.5
1939.5.7,108,17.9,9.8,24.4
1939.5.8,108,13.5,8.8,19.2
1939.5.9,108,16.3,5.5,23.8
1939.5.10,108,16.3,13,20.2
1939.5.11,108,10.6,8.5,14.9
1939.5.12,108,12.8,5.7,21.4
1939.5.13,108,15.4,8.8,22.2
1939.5.14,108,11.3,9.5,13.8
1939.5.15,108,13,8,20.7
1939.5.16,108,13.1,7.2,20
1939.5.17,108,15.4,7.5,23.8
1939.5.18,108,17.3,11.3,22.9
1939.5.19,108,15.4,12.3,18.3
1939.5.20,108,17.5,11.8,24.8
1939.5.21,108,17.8,14.3,23.2
1939.5.22,108,17.8,11.8,24.1
1939.5.23,108,18.2,15,23
1939.5.24,108,15.2,11.7,20.4
1939.5.25,108,16,11.8,21.6
1939.5.26,108,18.3,10.2,26.5
1939.5.27,108,19.8,13.4,26.8
1939.5.28,108,20.8,13.1,29.6
1939.5.29,108,19.9,12.7,27.6
1939.5.30,108,19.7,12.6,26.7
1939.5.31,108,19,11.2,27.2
1939.6.1,108,18,13,25.6
1939.6.2,108,15.7,13,22.6
1939.6.3,108,16.6,12.5,22.8
1939.6.4,108,17.5,12.1,25
1939.6.5,108,19.2,12,26.7
1939.6.6,108,22,15.6,29.8
1939.6.7,108,17.6,15.6,21.8
1939.6.8,108,18.1,14.4,24.8
1939.6.9,108,20,12.4,28.6
1939.6.10,108,21.2,16.2,29.1
1939.6.11,108,19.2,15.5,25
1939.6.12,108,20.1,15.3,25.9
1939.6.13,108,21.2,14.5,29.2
1939.6.14,108,20.5,18.1,25.4
1939.6.15,108,21.7,16.1,29.1
1939.6.16,108,23.7,16.8,33.3
1939.6.17,108,24.7,18,32.6
1939.6.18,108,23.2,18.3,29.7
1939.6.19,108,23.5,17.6,31.2
1939.6.20,108,23.1,19.4,29.6
1939.6.21,108,20.9,17.6,25.2
1939.6.22,108,22.9,17.6,30.4
1939.6.23,108,24.7,19.8,31.9
1939.6.24,108,22.7,19.4,26.2
1939.6.25,108,20.1,17.7,22.4
1939.6.26,108,22.5,18.9,28.3
1939.6.27,108,20.8,18,25.8
1939.6.28,108,18.7,16.6,21.8
1939.6.29,108,21.6,16.8,27.2
1939.6.30,108,22.6,18.2,28.7
1939.7.1,108,22.8,17.9,29.8
1939.7.2,108,23.5,17.6,30.7
1939.7.3,108,26,18.9,33.5
1939.7.4,108,25.6,23.9,28.9
1939.7.5,108,26,23.6,29
1939.7.6,108,26.8,23.1,31.5
1939.7.7,108,27.2,23.7,33.5
1939.7.8,108,27.6,23.3,34
1939.7.9,108,28.4,22.3,36.8
1939.7.10,108,26.3,22.9,32.4
1939.7.11,108,22.8,20.9,26.1
1939.7.12,108,26.4,21.4,32.4
1939.7.13,108,27.7,22.4,33.9
1939.7.14,108,27,22.9,32.9
1939.7.15,108,27.6,23.6,33.6
1939.7.16,108,27.2,22.8,33.2
1939.7.17,108,27.4,22.5,34.5
1939.7.18,108,28.6,23.4,36.1
1939.7.19,108,29.2,24.5,36.7
1939.7.20,108,29.5,23.3,36.2
1939.7.21,108,29.9,23.9,37.7
1939.7.22,108,31,25.4,37.1
1939.7.23,108,28.3,25.4,32.4
1939.7.24,108,26.4,23.4,30.7
1939.7.25,108,26.6,24.5,29.8
1939.7.26,108,29.4,24.7,35.3
1939.7.27,108,30,25.1,37.3
1939.7.28,108,30,25.9,37
1939.7.29,108,30.4,25.4,37.6
1939.7.30,108,29.7,24.2,37.7
1939.7.31,108,29.4,25,36.7
1939.8.1,108,26.5,22.7,31.8
1939.8.2,108,26.8,20.6,33.3
1939.8.3,108,27.5,21.8,34.1
1939.8.4,108,25.3,23.7,30.7
1939.8.5,108,27.2,21.5,33.6
1939.8.6,108,28.3,22,35.1
1939.8.7,108,29.2,22.9,37.4
1939.8.8,108,29.7,24.9,36.2
1939.8.9,108,30.4,25,36.4
1939.8.10,108,30.1,24.5,38.2
1939.8.11,108,28.1,24.3,35.7
1939.8.12,108,28.4,23.9,35.9
1939.8.13,108,28.2,23.6,35.9
1939.8.14,108,27.2,23.1,32.5
1939.8.15,108,26.8,22.4,33.6
1939.8.16,108,25.7,19.9,33.7
1939.8.17,108,26.4,19.4,35
1939.8.18,108,26.7,20.8,35.5
1939.8.19,108,27.4,21.5,35.6
1939.8.20,108,27.6,22.2,36.2
1939.8.21,108,28.6,22.5,37.3
1939.8.22,108,28.8,22.8,37.7
1939.8.23,108,28.5,23.2,36.8
1939.8.24,108,27.2,22.7,34.8
1939.8.25,108,25.3,23,30.1
1939.8.26,108,27.4,21.4,35.3
1939.8.27,108,28.3,22,35.3
1939.8.28,108,26.5,22.5,32.6
1939.8.29,108,24,22.2,27.4
1939.8.30,108,26.4,21.9,29.4
1939.8.31,108,28.2,25.4,31.8
1939.9.1,108,27.6,23.8,34
1939.9.2,108,26.6,21.8,35.1
1939.9.3,108,26.9,23,33.1
1939.9.4,108,25.6,21.9,32.8
1939.9.5,108,26.6,22.2,34
1939.9.6,108,26.3,22,32.8
1939.9.7,108,25.6,22.1,32.9
1939.9.8,108,23.1,20.9,25.1
1939.9.9,108,22.2,17.5,28.6
1939.9.10,108,22.4,17.4,28.7
1939.9.11,108,23.3,18.1,28.8
1939.9.12,108,24,21,30.1
1939.9.13,108,24,17.9,31.7
1939.9.14,108,20.8,17,25.6
1939.9.15,108,17.2,15.2,20.3
1939.9.16,108,20.7,14.4,27.4
1939.9.17,108,20.2,13.3,28.9
1939.9.18,108,20.1,13.2,28
1939.9.19,108,21,14.3,29.1
1939.9.20,108,20.8,14.3,29.5
1939.9.21,108,18.4,13.3,25.3
1939.9.22,108,16.5,12.4,23.2
1939.9.23,108,15.1,9.3,23.6
1939.9.24,108,17.3,10.1,24.3
1939.9.25,108,17.6,13,24.2
1939.9.26,108,17.6,11.2,24.8
1939.9.27,108,18.1,10.6,27.1
1939.9.28,108,17.2,14.7,21.6
1939.9.29,108,17.4,12.4,25.5
1939.9.30,108,10.7,5.7,17.3
1939.10.1,108,14.2,4.8,23.1
1939.10.2,108,16.3,7.6,25.4
1939.10.3,108,18,9.6,28.2
1939.10.4,108,19.4,12.4,28.4
1939.10.5,108,14.4,12,20.6
1939.10.6,108,15.8,10.4,22.5
1939.10.7,108,15.6,9,23.9
1939.10.8,108,20,14.5,26.9
1939.10.9,108,19.2,12.3,27.1
1939.10.10,108,19.9,14,26.9
1939.10.11,108,19.9,13,28.3
1939.10.12,108,19.5,12,28.4
1939.10.13,108,19.3,12.4,28.8
1939.10.14,108,20.1,10.8,29.3
1939.10.15,108,19,14.9,23.9
1939.10.16,108,18.7,15.1,22.5
1939.10.17,108,15,11.8,18.4
1939.10.18,108,13.8,11.3,16.3
1939.10.19,108,10.5,7.2,14.9
1939.10.20,108,5.2,2.5,9.3
1939.10.21,108,4.8,-1.6,11.6
1939.10.22,108,7.2,-0.3,13.3
1939.10.23,108,10.3,4.2,16.8
1939.10.24,108,10.5,4.3,15.5
1939.10.25,108,12.2,6.1,19.7
1939.10.26,108,13.3,7.3,19.1
1939.10.27,108,12.2,4,21.4
1939.10.28,108,11.7,3.6,21.3
1939.10.29,108,12.1,5.6,18.9
1939.10.30,108,8.6,5.5,12.3
1939.10.31,108,6.5,0.5,13.3
1939.11.1,108,6.2,-0.4,12.5
1939.11.2,108,8.3,-0.3,16.7
1939.11.3,108,9.4,5.5,13
1939.11.4,108,11.5,7.2,16.2
1939.11.5,108,11.2,4.3,18.4
1939.11.6,108,12.4,5.1,20.2
1939.11.7,108,11.9,4.5,19.2
1939.11.8,108,12.4,9.5,13.1
1939.11.9,108,7.9,2.2,13.1
1939.11.10,108,2.9,-2.9,8.1
1939.11.11,108,5,-3.1,12.3
1939.11.12,108,4.4,0.4,8.9
1939.11.13,108,1.9,-3.9,8.7
1939.11.14,108,2.5,-3.7,6.5
1939.11.15,108,7.4,1.7,12.1
1939.11.16,108,7.3,2.5,12.4
1939.11.17,108,9.1,3.1,14.4
1939.11.18,108,11.1,6.3,17.2
1939.11.19,108,10.5,2.6,17.6
1939.11.20,108,9.5,3.9,16.5
1939.11.21,108,10,5.7,13.2
1939.11.22,108,7.9,6.3,9.4
1939.11.23,108,6.5,3.8,10.7
1939.11.24,108,5.6,-0.3,11.7
1939.11.25,108,-3.8,-6.7,6.2
1939.11.26,108,-6.5,-10.2,-3.3
1939.11.27,108,-1.6,-6.6,2
1939.11.28,108,1.3,-2.1,5.4
1939.11.29,108,-2.6,-5.5,0.2
1939.11.30,108,-2.1,-6,1.3
1939.12.1,108,-1.7,-4.6,1
1939.12.2,108,-2.7,-6.2,1.2
1939.12.3,108,-2.5,-8.6,0.8
1939.12.4,108,1.9,-2.2,6.6
1939.12.5,108,2.3,-3.3,8.6
1939.12.6,108,2.6,-1.3,5.2
1939.12.7,108,1.4,-1.7,6
1939.12.8,108,1.6,-4.2,7.1
1939.12.9,108,2.7,-2.2,7.2
1939.12.10,108,-4.9,-8,2.1
1939.12.11,108,-7.7,-11.4,-3.6
1939.12.12,108,-6.1,-11.4,-0.8
1939.12.13,108,-1.7,-7.5,2.8
1939.12.14,108,-5.8,-8.7,0.6
1939.12.15,108,-5.7,-13.6,-0.1
1939.12.16,108,0.5,-4.2,2.8
1939.12.17,108,-2.3,-5.6,2.6
1939.12.18,108,-4.3,-7.6,-1.2
1939.12.19,108,-6.1,-11.4,-0.1
1939.12.20,108,-1.1,-9.7,5.7
1939.12.21,108,0.4,-4.8,5.4
1939.12.22,108,1.5,-1.5,4.7
1939.12.23,108,0.4,-3.3,5.2
1939.12.24,108,-0.7,-5.9,5
1939.12.25,108,-0.2,-6.4,4.8
1939.12.26,108,1.8,-2.9,6.7
1939.12.27,108,2.5,-1,5.4
1939.12.28,108,0.4,-2.8,5.6
1939.12.29,108,-1,-6.4,3.3
1939.12.30,108,3.1,-3.5,7.9
1939.12.31,108,3.2,-2,7.4
1940.1.1,108,-2.4,-6.5,2.9
1940.1.2,108,-2.9,-6.5,2.9
1940.1.3,108,-4.6,-7,-1.6
1940.1.4,108,1.3,-8.1,7
1940.1.5,108,1,-2.4,4.3
1940.1.6,108,-2,-7,3.8
1940.1.7,108,-5.6,-9.9,-2.2
1940.1.8,108,-8.7,-13.5,-4.3
1940.1.9,108,-14,-16.3,-10.5
1940.1.10,108,-10.9,-17.7,-5.7
1940.1.11,108,-3.5,-7.7,-1
1940.1.12,108,1,-1,2.7
1940.1.13,108,1.7,-0.8,6.4
1940.1.14,108,-4.8,-9.2,-1.3
1940.1.15,108,-6.8,-10.7,-3
1940.1.16,108,-5.5,-10.5,-1.1
1940.1.17,108,-8.6,-11.3,-4.5
1940.1.18,108,-9.9,-13.3,-5.7
1940.1.19,108,-11.9,-14.5,-8.5
1940.1.20,108,-11.4,-16.4,-6.6
1940.1.21,108,-9.4,-15.7,-3.3
1940.1.22,108,-9.9,-14.1,-5.6
1940.1.23,108,-12.2,-14.8,-9.2
1940.1.24,108,-11.4,-15.1,-7.2
1940.1.25,108,-11.4,-14.1,-7.2
1940.1.26,108,-11.9,-14.4,-8.2
1940.1.27,108,-11.5,-14.8,-7.1
1940.1.28,108,-10.4,-14.5,-5.8
1940.1.29,108,-10.3,-13.5,-5.7
1940.1.30,108,-11.4,-15,-6.7
1940.1.31,108,-11.1,-15.9,-7.3
1940.2.1,108,-7.4,-11.5,-4
1940.2.2,108,-8.1,-10,-5.5
1940.2.3,108,-9,-13.7,-4
1940.2.4,108,-8.6,-12.5,-3.4
1940.2.5,108,-5.4,-11.9,-0.8
1940.2.6,108,-5.7,-11.4,-1.8
1940.2.7,108,-10.5,-13.7,-6
1940.2.8,108,-6.2,-13.9,0.3
1940.2.9,108,-1.7,-6.6,4.1
1940.2.10,108,0,-8,7
1940.2.11,108,3.1,-2.3,9
1940.2.12,108,4.3,-1.5,9.1
1940.2.13,108,0.7,0.1,4
1940.2.14,108,-0.9,-3.6,2.2
1940.2.15,108,0.4,-4.8,4.6
1940.2.16,108,1.4,-2,5.9
1940.2.17,108,-0.4,-3.5,2.7
1940.2.18,108,-0.6,-5.4,4.3
1940.2.19,108,2.7,-2.2,7.4
1940.2.20,108,-2.3,-6.3,1.1
1940.2.21,108,-3.6,-7.1,1.6
1940.2.22,108,-3.7,-7,0.3
1940.2.23,108,-1.8,-8,3.8
1940.2.24,108,3.8,-3.9,9.2
1940.2.25,108,-0.6,-3.8,4.8
1940.2.26,108,-1.4,-5.7,3.3
1940.2.27,108,-0.7,-4.8,5.1
1940.2.28,108,-3.6,-6.6,0
1940.2.29,108,-2.1,-7.4,2.5
1940.3.1,108,-0.4,-5.2,5.7
1940.3.2,108,-0.4,-6,5.5
1940.3.3,108,1.6,-4.9,7.3
1940.3.4,108,4.1,0,9.4
1940.3.5,108,3.1,0,7.3
1940.3.6,108,4.4,1.5,9.9
1940.3.7,108,6.6,-1.9,15.2
1940.3.8,108,7.2,2.4,12.1
1940.3.9,108,4.4,1.4,10.5
1940.3.10,108,3.4,-2,10.9
1940.3.11,108,2.8,-0.2,6.9
1940.3.12,108,3.8,-2.5,8
1940.3.13,108,1.6,-0.9,5.1
1940.3.14,108,-2.8,-4.8,-0.2
1940.3.15,108,-3.7,-7.7,0
1940.3.16,108,-2.4,-7,2.4
1940.3.17,108,-0.4,-6.2,5.8
1940.3.18,108,1.5,-4.6,8.8
1940.3.19,108,3.2,-3.2,9.7
1940.3.20,108,3.9,-0.8,10.5
1940.3.21,108,1.4,-1.9,5
1940.3.22,108,0.9,-4.6,7
1940.3.23,108,4.6,-2.5,12.9
1940.3.24,108,6.4,-0.2,13.4
1940.3.25,108,7.2,4,12.8
1940.3.26,108,6.5,-0.2,14.9
1940.3.27,108,7.1,0.2,16.2
1940.3.28,108,8.8,-0.1,17.7
1940.3.29,108,9.2,2.9,15.1
1940.3.30,108,10.8,5.1,16.5
1940.3.31,108,10.9,5.1,18.2
1940.4.1,108,11.1,3.5,19.8
1940.4.2,108,8.9,4,13.7
1940.4.3,108,4.3,2.7,8.5
1940.4.4,108,5.1,1.3,10.7
1940.4.5,108,4.9,0,9.7
1940.4.6,108,4.6,1.7,9.8
1940.4.7,108,5.6,-0.7,9.7
1940.4.8,108,6.5,2.6,10.9
1940.4.9,108,5.3,-0.5,10.7
1940.4.10,108,8.4,1.3,15.6
1940.4.11,108,12.6,5.1,20.3
1940.4.12,108,12.8,5.4,19.9
1940.4.13,108,10.3,6.3,16.6
1940.4.14,108,5.4,2.5,9.2
1940.4.15,108,7.6,0.1,15.1
1940.4.16,108,9.5,6.5,14.2
1940.4.17,108,11.8,4.8,20.3
1940.4.18,108,12.7,6.6,21.6
1940.4.19,108,10.4,6.1,18.6
1940.4.20,108,10,7.6,14.9
1940.4.21,108,10.1,6.4,16.2
1940.4.22,108,12.3,4,21
1940.4.23,108,14.1,9.4,19.4
1940.4.24,108,12.5,8.5,17.6
1940.4.25,108,10.2,6.5,14.2
1940.4.26,108,13.1,11.4,18.2
1940.4.27,108,11.7,8.3,17.2
1940.4.28,108,10.2,5.3,16.3
1940.4.29,108,12.7,6.5,18.7
1940.4.30,108,16.1,10.2,24.1
1940.5.1,108,18.1,10.8,25.5
1940.5.2,108,14.9,12.5,17.8
1940.5.3,108,11.6,7.1,15.8
1940.5.4,108,9.8,3.3,16.2
1940.5.5,108,9.6,5.3,16.2
1940.5.6,108,14,4.6,23.6
1940.5.7,108,15.3,10.5,22.2
1940.5.8,108,16,9.6,23.8
1940.5.9,108,19.7,9.9,29.5
1940.5.10,108,22.6,14.3,30
1940.5.11,108,20.5,13.5,27.9
1940.5.12,108,15.9,13.5,20.9
1940.5.13,108,15.4,10.3,26
1940.5.14,108,16.6,7.8,25.5
1940.5.15,108,14.7,10.5,20.5
1940.5.16,108,14.2,10.9,18.3
1940.5.17,108,15.3,10.5,22
1940.5.18,108,15.2,11.1,20.6
1940.5.19,108,15,9.6,22.2
1940.5.20,108,16,8.5,25
1940.5.21,108,18.7,10.3,28.3
1940.5.22,108,19.2,13,27.6
1940.5.23,108,18.2,9.9,28.2
1940.5.24,108,17.3,11.2,25.8
1940.5.25,108,17.2,13,25
1940.5.26,108,16.6,10.6,25.3
1940.5.27,108,18.6,13.4,25.5
1940.5.28,108,19.5,15.5,26.4
1940.5.29,108,19.3,16.5,22.4
1940.5.30,108,16.3,14.3,19.1
1940.5.31,108,13.7,11.8,16.9
1940.6.1,108,17.4,11.9,24.6
1940.6.2,108,16.8,12.9,21.4
1940.6.3,108,15.5,12.5,18
1940.6.4,108,18.9,15.6,24.3
1940.6.5,108,16.7,13.5,22.8
1940.6.6,108,16,12.1,22.6
1940.6.7,108,16.6,10.2,24.4
1940.6.8,108,16.7,12.4,23.4
1940.6.9,108,17.6,11.2,25.5
1940.6.10,108,19.5,11.4,28.1
1940.6.11,108,20.4,14,27.4
1940.6.12,108,20,13.3,28.4
1940.6.13,108,19.8,13.1,27.3
1940.6.14,108,21,14.2,27.6
1940.6.15,108,21.8,15.8,30.2
1940.6.16,108,20.6,17.7,26.4
1940.6.17,108,19.4,15.3,25.8
1940.6.18,108,19.8,14.5,26.5
1940.6.19,108,21.3,16.2,27.7
1940.6.20,108,24,17.1,32.4
1940.6.21,108,23.5,18.1,32.5
1940.6.22,108,22.5,17.2,32.3
1940.6.23,108,23.2,17.4,28.5
1940.6.24,108,20.3,16.7,23.9
1940.6.25,108,19.5,17.8,21.5
1940.6.26,108,20.8,16,26.9
1940.6.27,108,20.9,17.5,26
1940.6.28,108,22.7,18,29.2
1940.6.29,108,24.5,19,30.5
1940.6.30,108,25.2,21.1,30.4
1940.7.1,108,23.3,21.1,26.1
1940.7.2,108,25,22.5,29.5
1940.7.3,108,23.5,22.9,25.6
1940.7.4,108,22.8,21.3,23.6
1940.7.5,108,21.7,17.8,24.6
1940.7.6,108,21.5,17.6,23.6
1940.7.7,108,23,19.8,26.2
1940.7.8,108,23,21.4,25.6
1940.7.9,108,24.7,20.8,31.6
1940.7.10,108,23.2,21.2,24.1
1940.7.11,108,23.5,22.6,24.2
1940.7.12,108,24.7,22.8,27
1940.7.13,108,26.8,23.4,33.3
1940.7.14,108,24.1,21.8,28.3
1940.7.15,108,24.3,18.9,29.9
1940.7.16,108,24.1,19.8,29.4
1940.7.17,108,23.1,18.9,26.5
1940.7.18,108,24.6,20.3,30.7
1940.7.19,108,20.2,18.3,23.6
1940.7.20,108,20.3,18,21.3
1940.7.21,108,20.1,18.6,21.9
1940.7.22,108,20.5,18,23.6
1940.7.23,108,21.7,18.4,23.3
1940.7.24,108,23,19.5,27.9
1940.7.25,108,23.2,19.9,26.4
1940.7.26,108,23.3,21.4,26.9
1940.7.27,108,22.4,20.2,24.3
1940.7.28,108,24.5,20.8,28.5
1940.7.29,108,25.3,20,32
1940.7.30,108,26.2,21.5,32.2
1940.7.31,108,27.2,21.3,33.9
1940.8.1,108,28.4,22.7,32.9
1940.8.2,108,28.6,25.3,32.7
1940.8.3,108,26.6,24.7,29.6
1940.8.4,108,26.1,23.5,30.4
1940.8.5,108,25.8,23,31.3
1940.8.6,108,24.4,21.7,27.5
1940.8.7,108,21.6,18.7,26.1
1940.8.8,108,20.4,17,23.5
1940.8.9,108,21.7,17.2,26.5
1940.8.10,108,21.4,19.5,23.9
1940.8.11,108,23.4,17.4,30.4
1940.8.12,108,25,20.2,31.9
1940.8.13,108,25,21.5,28.3
1940.8.14,108,26.3,23.9,29.7
1940.8.15,108,24.4,23.3,26.1
1940.8.16,108,26.4,23.3,32.4
1940.8.17,108,26,22.2,31.7
1940.8.18,108,26,23.1,31.6
1940.8.19,108,25.7,21.7,30.9
1940.8.20,108,26.2,22.5,31.4
1940.8.21,108,27.6,22.2,34.3
1940.8.22,108,27.2,23.1,33.8
1940.8.23,108,26.1,22,33.3
1940.8.24,108,23.1,21.4,26.8
1940.8.25,108,21.4,18.1,28.9
1940.8.26,108,19.6,13.5,26.7
1940.8.27,108,21.4,14.2,28.4
1940.8.28,108,22.3,19.2,26.7
1940.8.29,108,20.9,18.8,24.8
1940.8.30,108,20.5,17.8,22.8
1940.8.31,108,22.7,18.6,28.1
1940.9.1,108,22.5,19.6,25.7
1940.9.2,108,19.1,16.8,22.6
1940.9.3,108,18.5,16.8,19.2
1940.9.4,108,21.3,17.6,25
1940.9.5,108,22.2,19.9,25.9
1940.9.6,108,22,18.5,26.8
1940.9.7,108,21.1,14.3,28
1940.9.8,108,20.3,13.3,28.1
1940.9.9,108,20.3,13.4,28.8
1940.9.10,108,22.4,14.8,30.2
1940.9.11,108,22.1,18.3,26.9
1940.9.12,108,19.5,12.2,27.1
1940.9.13,108,20.1,13,27.9
1940.9.14,108,21.2,15.6,27.6
1940.9.15,108,21.6,17,28.4
1940.9.16,108,18.7,14.7,24.8
1940.9.17,108,15.4,12.9,18.7
1940.9.18,108,17,9.3,25.4
1940.9.19,108,18.6,10.5,27.6
1940.9.20,108,19.4,14.4,25.7
1940.9.21,108,18.7,15.7,26.4
1940.9.22,108,20,14,27.2
1940.9.23,108,20.7,14.7,27.6
1940.9.24,108,19.4,12.6,28.3
1940.9.25,108,19.6,12.5,28
1940.9.26,108,20.6,16.1,27.7
1940.9.27,108,20.1,14.1,28.3
1940.9.28,108,19.2,15.3,25.9
1940.9.29,108,16.8,14.6,19.6
1940.9.30,108,18.4,13.6,25.7
1940.10.1,108,19,11.8,27.8
1940.10.2,108,16,12.6,19.8
1940.10.3,108,17.2,8.5,28
1940.10.4,108,18.1,9.8,28.5
1940.10.5,108,18.5,11.5,26.3
1940.10.6,108,17.2,11.5,23.7
1940.10.7,108,13.9,6.2,21.7
1940.10.8,108,16.5,9.3,25
1940.10.9,108,15.5,8.6,23.3
1940.10.10,108,16.7,10,25.6
1940.10.11,108,15.6,8,24.2
1940.10.12,108,16.9,8.7,26
1940.10.13,108,16.7,11.3,22.8
